Title (English) / Titre (anglais),Title (French) / Titre (français),Organization / Organisation,Record ID / Identificateur du dossier,Date and Time Deleted/ Date et heure de suppression
Weekly Poultry Slaughter Report 2011-07-23 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-07-23 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,149a309b-3ae6-4b8c-a917-d077aa55a819,
Weekly Poultry Slaughter Report 2011-07-23 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-07-23 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,a61aa14d-02ed-437d-9a01-0417fd6c3ffe,
Weekly Poultry Slaughter Report 2011-07-23 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-07-23 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,52ad50d5-70ec-4f5e-a711-cc64c00073ca,
Weekly Poultry Slaughter Report 2011-07-30 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-07-30 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,200a2eff-0e4f-4f74-82f8-f55acce34635,
Weekly Poultry Slaughter Report 2011-07-30 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-07-30 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,fb2fd220-a693-4d5f-9440-bd60b7dd6a1c,
Weekly Poultry Slaughter Report 2011-07-30 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-07-30 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,696ff03c-05ce-4c30-9179-d6fdcf4d4568,
Weekly Poultry Slaughter Report 2011-07-30 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-07-30 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,93c52f18-ac9c-412b-b444-fc99af2fdbb3,
Weekly Poultry Slaughter Report 2011-08-06 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-06 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,35509d14-b1f5-4ccf-b11e-7f769b8acbf2,
Weekly Poultry Slaughter Report 2011-08-06 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-06 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,d341c656-1c2a-49ed-a581-b352eceda003,
Weekly Poultry Slaughter Report 2011-08-06 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-06 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,02a80193-cf44-438a-a8da-13cca6927323,
Weekly Poultry Slaughter Report 2011-08-06 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-06 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,bd423183-274e-4b32-8c7a-2cfe74e7e1ad,
Weekly Poultry Slaughter Report 2011-08-13 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-13 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,25793a9e-ecf4-40d0-87ff-2fea9084b335,
Weekly Poultry Slaughter Report 2011-08-13 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-13 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,b47ac4ad-4c45-49a6-9bd4-e81b72243299,
Weekly Poultry Slaughter Report 2011-08-13 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-13 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,b0f631ab-1026-414e-b296-d9e86a72e44d,
Weekly Poultry Slaughter Report 2011-08-13 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-13 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,077dde32-cf4f-4d0f-a6b9-957ab2c2bde9,
Weekly Poultry Slaughter Report 2011-08-20 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-20 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,0ae81a51-175d-43c1-9f02-5ffe339ca2a7,
Weekly Poultry Slaughter Report 2011-08-20 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-20 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,bdc15845-7cdb-4313-87df-4dd76c3be552,
Weekly Poultry Slaughter Report 2011-08-20 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-20 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,df8fbbd0-48e5-4777-beef-ca4c6354ed15,
Weekly Poultry Slaughter Report 2011-08-20 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-20 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,c92f2917-85c8-4fd9-826a-552804c17ac2,
Weekly Poultry Slaughter Report 2011-08-27 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-27 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,416aef22-69b4-4fe0-86d1-ff94ada278ba,
Weekly Poultry Slaughter Report 2011-08-27 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-27 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,1cee1153-e26f-4993-a839-bef9c3080653,
Weekly Poultry Slaughter Report 2011-08-27 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-27 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,d43ee245-8bd3-4a9a-9b6b-c4c30a662e6a,
Weekly Poultry Slaughter Report 2011-08-27 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-08-27 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,4c626599-5a07-47ea-a456-8fa87baf68f9,
Weekly Poultry Slaughter Report 2011-09-03 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-03 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,6fa07ef5-bca5-4145-8e80-02db847f7527,
Weekly Poultry Slaughter Report 2011-09-03 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-03 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,7ebd3d85-9ae2-471f-adfc-1e736fd426d0,
Weekly Poultry Slaughter Report 2011-09-03 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-03 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,80039878-1cbe-4f8c-8d53-fbb8a62d56c1,
Weekly Poultry Slaughter Report 2011-09-03 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-03 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,c68bf9df-1249-478f-9566-6a86daff2b6b,
test1,test2,Canadian Space Agency | Agence spatiale canadienne,63da09a6-4bda-4a6f-9dc3-741272265953,
Weekly Poultry Slaughter Report 2011-09-10 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-10 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,0ea990ac-bcd3-4844-a5bc-413346b8da71,
Weekly Poultry Slaughter Report 2011-09-10 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-10 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,e593cf13-0e9d-42ad-82c4-585b86b7cabd,
Weekly Poultry Slaughter Report 2011-09-10 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-10 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,a88d4169-4163-403a-b71a-920390c01015,
Weekly Poultry Slaughter Report 2011-09-10 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-10 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,658fa119-84e2-4ab1-8ef4-ea5b2b773b15,
Weekly Poultry Slaughter Report 2011-09-17 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-17 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,4c1eb791-cde6-4cbc-80b1-6a9b6bf52796,
Weekly Poultry Slaughter Report 2011-09-17 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-17 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,ac79b0cd-aac2-4f32-b5e7-af2e74e8c6f4,
Weekly Poultry Slaughter Report 2011-09-17 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-17 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,807c5f39-146e-4393-ad25-8b2a70ba8b98,
Weekly Poultry Slaughter Report 2011-09-17 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-17 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,a5309a34-1f05-42f9-b1d8-2f8175feeaed,
Weekly Poultry Slaughter Report 2011-09-24 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-24 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,2eb96c4e-e0c1-4e38-baf3-04da74074cde,
Weekly Poultry Slaughter Report 2011-09-24 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-24 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,e1b8d91e-03d0-471f-a0be-c75b623a0812,
Weekly Poultry Slaughter Report 2011-09-24 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-24 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,b1e267ec-3a98-45b6-9c1e-b6af74e93b69,
Weekly Poultry Slaughter Report 2011-09-24 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-09-24 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,00010f82-61cb-423a-8bb2-65008c942f2e,
Weekly Poultry Slaughter Report 2011-10-01 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-01 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,7172a3f8-e5e5-4ae1-a1ad-3b3a9fd606d9,
Weekly Poultry Slaughter Report 2011-10-01 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-01 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,b4c198ae-9745-4d08-a029-470ae75a2759,
Weekly Poultry Slaughter Report 2011-10-01 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-01 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,23bb4072-0307-4c6f-a5b6-82ff8583fe22,
Weekly Poultry Slaughter Report 2011-10-01 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-01 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,d3d3e395-f282-4e0e-963b-c3651695b89c,
Weekly Poultry Slaughter Report 2011-10-08 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-08 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,4834909d-5029-420b-8bd6-83b9782be043,
Weekly Poultry Slaughter Report 2011-10-08 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-08 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,0901d804-cb94-4ac7-844d-4187bd68017b,
Weekly Poultry Slaughter Report 2011-10-08 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-08 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,11e2dcef-a731-425d-9b68-85c811cf571f,
Weekly Poultry Slaughter Report 2011-10-08 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-08 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,3fd335dd-e9d8-4cce-9b93-d132e1ced6df,
Weekly Poultry Slaughter Report 2011-10-15 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-15 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,bd54c004-7ce9-4ac8-90db-49d0629982c6,
Weekly Poultry Slaughter Report 2011-10-15 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-15 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,d9bc42dc-c828-4413-9f93-0c4c784b5785,
Weekly Poultry Slaughter Report 2011-10-15 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-15 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,13353597-bf02-4c7f-a1be-a940263f8f38,
Weekly Poultry Slaughter Report 2011-10-15 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-15 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,bf55466d-a339-43aa-bb34-015738387937,
Weekly Poultry Slaughter Report 2011-10-22 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-22 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,98de29d5-95b2-43d3-8221-2255a517dfb9,
Weekly Poultry Slaughter Report 2011-10-22 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-22 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,d485a7d0-8e47-488a-b491-b9d19717845a,
Weekly Poultry Slaughter Report 2011-10-22 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-22 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,0af93a36-fb01-4009-aa5c-205608c1a2df,
Weekly Poultry Slaughter Report 2011-10-22 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-22 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,d45753e5-b7bc-4415-b6ba-2a99f8f8b249,
Weekly Poultry Slaughter Report 2011-10-29 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-29 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,7c7f859e-8181-4567-baf4-7bbbe23ec61d,
Weekly Poultry Slaughter Report 2011-10-29 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-29 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,6b8635da-08b6-4d11-a828-890ed720e802,
Weekly Poultry Slaughter Report 2011-10-29 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-29 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,388ad388-45be-4305-80a1-46a68732e09c,
Weekly Poultry Slaughter Report 2011-10-29 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-10-29 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,270724a2-25e0-4d7b-9e59-f5e5a9b9b9ae,
Weekly Poultry Slaughter Report 2011-11-05 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-11-05 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,c70999d7-d8e1-4fe6-9dab-240d04f9298d,
Weekly Poultry Slaughter Report 2011-11-05 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-11-05 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,85cfcaef-bb94-4422-8f75-4be1f8741c68,
Weekly Poultry Slaughter Report 2011-11-05 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-11-05 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,0d02ecd2-c3b2-4504-ac91-29fc05af2c5b,
Weekly Poultry Slaughter Report 2011-11-05 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-11-05 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,1efc6eb0-2e85-4689-90e6-ede1723bf4b3,
Weekly Poultry Slaughter Report 2011-11-12 Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-11-12 Poulet 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,23169dab-6da7-44ef-8f9d-510e034f16f8,
Weekly Poultry Slaughter Report 2011-11-12 Ducks / Geese 2011,Rapport hebdomadaire d'abattages de volailles 2011-11-12 Canard / Oie 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,c9917167-e50c-436a-a365-380d048376b7,
Weekly Poultry Slaughter Report 2011-11-12 Mature Chicken 2011,Rapport hebdomadaire d'abattages de volailles 2011-11-12 Poulet adulte 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,9493d68b-a117-4640-88ef-23f8442f7eb5,
Weekly Poultry Slaughter Report 2011-11-12 Turkey 2011,Rapport hebdomadaire d'abattages de volailles 2011-11-12 Dindon 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,b5dede6d-d6c5-44c8-96c7-37e7c9e06771,
Weekly/Monthly Eggs Broken Report 1997,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 1997,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,df389cd4-9048-4c17-96b9-15facb8bce96,
Weekly/Monthly Eggs Broken Report 1998,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 1998,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,10cea265-22f4-48ee-b081-a73f4d5e1b23,
Weekly/Monthly Eggs Broken Report 1999,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 1999,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,a776c982-511e-4202-9cfa-a843b6366e13,
Weekly/Monthly Eggs Broken Report 2000,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2000,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,cf631712-2f0d-4bc4-bf2a-8665d3ed66f1,
Weekly/Monthly Eggs Broken Report 2001,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2001,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,9efe0e4f-dce4-491b-82ab-64d3147bd4ae,
Weekly/Monthly Eggs Broken Report 2002,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2002,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,c0ef6e22-2ebb-4d1f-ae2b-a9fbff0d3691,
Weekly/Monthly Eggs Broken Report 2004,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2004,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,13a42590-59b6-4ac6-97cc-47082e034aad,
Weekly/Monthly Eggs Broken Report 2005,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2005,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,989277ce-09ac-4d2f-ab23-28d7cddfe3bc,
Weekly/Monthly Eggs Broken Report 2006,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2006,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,379698bd-fb27-4148-9958-bc88d458f4bb,
Weekly/Monthly Eggs Broken Report 2007,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2007,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,ec7184a4-e3b8-419b-9748-c35ea1f31f90,
Weekly/Monthly Eggs Broken Report 2008,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2008,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,33167a2c-38da-4bcd-8ade-aac2dde099cb,
Weekly/Monthly Eggs Broken Report 2009,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2009,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,9c09bf32-68d8-4f7c-879b-d6481d03e939,
Weekly/Monthly Eggs Broken Report 2010,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2010,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,3ad26121-6974-4df5-8b9f-06a40f2ca689,
Weekly/Monthly Eggs Broken Report 2011,Rapport hebdomadaire/mensuel d'oeufs en coquille cassée 2011,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,0452b44e-ade2-4db2-82c8-3352ee16dbb8,
Weekly/Monthly Processed Egg Production Report 1997,Rapport hebdomadaire/mensuel de production d'oeufs transformés 1997,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,cfb7e173-5729-4eaa-b636-db242169bf2f,
Weekly/Monthly Processed Egg Production Report 1998,Rapport hebdomadaire/mensuel de production d'oeufs transformés 1998,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada,7fd36b98-8c39-4e6a-a5ae-8b58e30d0994,
