serviceId,censusCode,censusMinPercentage,censusMinPopulation,censusTotalPopulation,cmaCensusName,countryId,csdCensusName,demoTypeId,groupId,groupName,institutionCode,isSelfDesignated,langObligationId,measureDemandEnglish,measureDemandFrench,measureDemandPercentage,officeNumber,phoneAreaCode,phoneCountryCode,phoneNumber,programsInfo,provision,saMinorityPercentage,saMinorityPopulation,saTotalPopulation,telephone,volume,address_en,address_fr,clientele_en,clientele_fr,institutionName_en,institutionName_fr,langObligation_en,langObligation_fr,locality_en,locality_fr,region_en,region_fr,serviceLevel_en,serviceLevel_fr,serviceName_en,serviceName_fr,serviceStatus_en,serviceStatus_fr,serviceType_en,serviceType_fr
96570,,,,,-,,-,,,,WCO,False,1,0.0,0.0,,96570,888,1,938-9378,,5-1-l,,6305,258165,888938-9378,-,1500 - 10TH AVE E,1500-10TH AVE E,The general public,Le grand public,Prairies Economic Development Canada,Développement économique Canada pour les Prairies,Bilingual,bilingue,Prince Albert,Prince Albert,SK,SK,Key service,Un service-clé,Prince Albert (SK) Service Location,Bureau local - Prince Albert (SK),Active,Actif,A local office or facility,Bureau local
96571,,,,,-,,-,,,,WCO,False,1,0.0,0.0,,96571,888,1,338-9378,,5-1-a,,9600,499830,888338-9378,-,260 - 10 RESEARCH DRIVE,260 PROMENADE - 10 RESEARCH,The general public,Le grand public,Prairies Economic Development Canada,Développement économique Canada pour les Prairies,Bilingual,bilingue,Regina,Régina,SK,SK,Key service,Un service-clé,Regina (SK) Service Location ,Bureau local - Regina (SK),Active,Actif,A local office or facility,Bureau local
96572,,,,,-,,-,,,,WCO,False,1,0.0,0.0,,96572,888,1,338-9378,,5-1-h.1,,545,22085,888338-9378,-,15 MOAK CRESCENT,15 CROISSANT MOAK,The general public,Le grand public,Prairies Economic Development Canada,Développement économique Canada pour les Prairies,Bilingual,bilingue,Thompson,Thompson,MB,MB,Key service,Un service-clé,Thompson (MB) Service Location,Bureau local - Thompson (MB),Active,Actif,A local office or facility,Bureau local
96573,,,,,-,,-,,,,FBD,False,1,,,,96573,888,1,463-6232,,5-1-l,,3635,102985,888463-6232,-,124 THAMES ST.,124 THAMES ST.,The general public,Le grand public,Business Development Bank of Canada,Banque de développement du Canada,Bilingual,bilingue,Chatham,Chatham,ON,ON,Key service,Un service-clé,Chatham,Chatham,Active,Actif,A local office or facility,Bureau local
96575,,,,,-,,-,,,,DCL,False,1,,,,96575,418,1,844-5000,,5-1-a,,0,0,418844-5000,-,2459 ROUTE DE LA BRAVOURE,2459 ROUTE DE LA BRAVOURE,The general public,Le grand public,Defence Construction Canada,Construction de Défense Canada,Bilingual,bilingue,Quebec,Québec,QC,QC,Non-key service,Un service non-clé,CFB Valcartier,RDDC Valcartier,Active,Actif,A local office or facility,Bureau local
96578,,,,,-,,-,,,,PED,False,1,0.0,0.0,,96578,,,,,11-a-ii,,0,0,,-,-,-,The general public,Le grand public,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Bilingual,bilingue,-,-,"BC, ON","BC, ON",Non-key service,Un service non-clé,Toll-free Service by Phone,Service d'appel interurbain sans frais,Active,Actif,Toll-free long distance telephone service,Service d’appel interurbain sans frais
96579,,,,,-,,-,,,,DCL,False,1,0.0,0.0,,96579,709,1,733-3836,,5-1-d.1,,2975,209890,709733-3836,-,115 THE BOULEVARD,"115, LE BOULEVARD",The general public,Le grand public,Defence Construction Canada,Construction de Défense Canada,Bilingual,bilingue,St. John'S,St. John'S,NL,NL,Non-key service,Un service non-clé,Local Office St. John's,Bureau local St-John,Active,Actif,A local office or facility,Bureau local
96580,,,,,-,,-,,,,CSE,False,1,0.0,0.0,,96580,613,001,9917248,,22-a,,0,0,6139917248,-,1625 VANIER PARKWAY,1625 PROMENADE VANIER,The general public,Le grand public,Communications Security Establishment Canada,Centre de la sécurité des télécommunications Canada,Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,Canadian Centre for Cyber Security,Centre canadien pour la cybersécurité,Active,Actif,A local office or facility,Bureau local
96582,,,,,-,,-,,,,ATS,False,1,0.0,0.0,,96582,613,1,990-1805,,22-a,,0,0,613990-1805,-,"240 SPARKS STREET, 7TH FLOOR","240 RUE SPARKS, 7E  TAGE",The general public,Le grand public,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,National Joint Council,Conseil national mixte,Active,Actif,A local office or facility,Bureau local
96583,,,,,-,,-,,,,BSF,False,2,567.0,25.0,,96583,339,250,8950,,7-1,,0,0,3398950,-,Comox Valley Airport,Aéroport de Comox Valley,The travelling public,Le public voyageur,Canada Border Services Agency,Agence des services frontaliers du Canada,English,anglais,Comox,Comox,BC,BC,Non-key service,Un service non-clé,Comox Valley Airport,Aéroport de Comox Valley,Active,Actif,At an airport,Dans un aéroport
96584,,,,,-,,-,,,,DCL,False,1,0.0,0.0,,96584,867,1,445-4472,,9-e,,0,0,867445-4472,-,5101 50TH AVENUE,5101 50TH AV,The general public,Le grand public,Defence Construction Canada,Construction de Défense Canada,Bilingual,bilingue,Yellowknife,Yellowknife,NT,NT,Non-key service,Un service non-clé,Local Office Yellowknife,Bureau local Yellowknife,Active,Actif,A local office or facility,Bureau local
96585,,,,,-,,-,,,,RTC,False,1,0.0,0.0,,96585,604,1,666-8661,,5-1-a,,0,0,604666-8661,-,"300 WEST GEORGIA STREET, SUITE 450","300 RUE GEORGIA OUEST, BUREAU 450",The general public,Le grand public,Canadian Radio-television and Telecommunications Commission,Conseil de la radiodiffusion et des télécommunications canadiennes,Bilingual,bilingue,Vancouver,Vancouver,BC,BC,Non-key service,Un service non-clé,Local Office 96585,Bureau local 96585,Active,Actif,A local office or facility,Bureau local
96586,,,,,-,,-,,,,BSF,False,1,2871.0,922.0,,96586,999,999,9999,,6-1-d,,0,0,9999999,-,219 - Grand Falls Gillepsie Portage,219 - Grand Falls Gillepsie Portage,The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,Bilingual,bilingue,Grand Falls/grand-Sault,Grand Falls/grand-Sault,NB,NB,Non-key service,Un service non-clé,Gillespie Portage,Gillespie Portage,Active,Actif,Located at a place of entry into Canada (other than an airport or ferry terminal),Situé à un lieu d'entrée au Canada (autre qu'un aéroport ou une gare de traversier)
96589,,,,,-,,-,,,,IMC,False,1,0.0,0.0,,96589,613,1,000-0000,,22-a,,0,0,613000-0000,-,141 COLONNADE DRIVE,141 PROMENADE COLONNADE,The general public,Le grand public,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",Bilingual,bilingue,Nepean,Nepean,ON,ON,Non-key service,Un service non-clé,141 Colonnade,141 Colonnade,Active,Actif,A local office or facility,Bureau local
96590,,,,,-,,-,,,,IMC,False,1,0.0,0.0,,96590,613,1,000-0000,,22-a,,0,0,613000-0000,-,250 TREMBLAY ROAD,250 CH TREMBLAY,The general public,Le grand public,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,250 Tremblay,250 Tremblay,Active,Actif,A local office or facility,Bureau local
96591,,,,,-,,-,,,,IMC,False,1,0.0,0.0,,96591,613,1,000-0000,,22-a,,0,0,613000-0000,-,300 SLATER STREET,300 RUE SLATER,The general public,Le grand public,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,Jean Edmonds Tower North,Tour nord Jean Edmonds,Active,Actif,A local office or facility,Bureau local
96592,,,,,-,,-,,,,IMC,False,1,0.0,0.0,,96592,613,1,000-0000,,22-a,,0,0,613000-0000,-,100 METCALFE,100 METCALFE,The general public,Le grand public,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,100 Metcalfe,100 Metcalfe,Active,Actif,A local office or facility,Bureau local
96593,,,,,-,,-,,,,IMC,False,1,0.0,0.0,,96593,000,1,000-0000,,22-a,,0,0,000000-0000,-,180 KENT,180 KENT,The general public,Le grand public,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,180 Kent,180 Kent,Active,Actif,A local office or facility,Bureau local
96594,,,,,-,,-,,,,IMC,False,1,0.0,0.0,,96594,613,1,000-0000,,22-a,,0,0,613000-0000,-,70 CRÉMAZIE,70 CRÉMAZIE,The general public,Le grand public,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",Bilingual,bilingue,Gatineau,Gatineau,QC,QC,Non-key service,Un service non-clé,70 Crémazie,70 Crémazie,Active,Actif,A local office or facility,Bureau local
96595,,,,,-,114.0,-,,,,EXT,False,1,0.0,0.0,,96595,6,81,62520120,,10-a,,0,0,114662520120,-,"MIDOSUJI GRAND TOWER 19F, 3-5-1 BAKURO-MACHI, CHUO-KU, OSAKA, 541-0059","MIDOSUJI GRAND TOWER 19E ÉTAGE, 3-5-1 BAKURO-MACHI, CHUO-KU, OSAKA, 541-0059",The general public,Le grand public,Global Affairs Canada,Affaires mondiales Canada,Bilingual,bilingue,-,-,Japan,Japon (le),Non-key service,Un service non-clé,Diplomatic mission or consular post 1040,Mission diplomatique ou consulat 1040,Active,Actif,"A diplomatic mission or consular post, or an office of the Department of Citizenship and Immigration located in a diplomatic mission or consular post","Une mission diplomatique ou un poste consulaire, ou un bureau du ministère de la Citoyenneté et de l’Immigration situé dans une mission diplomatique ou un poste consulaire"
96596,,,,,-,114.0,-,,,,EXT,False,1,0.0,0.0,,96596,92,81,7536228,,10-a,,0,0,114927536228,-,"SOLON AKASAKA BLDG. 7F, 1-9-33 DAIMYO, CHUO-KU, FUKUOKA, 810-0041","ÉD SOLON AKASAKA, 7E ÉTAGE, 1-9-33 DAIMYO, CHUO-KU, FUKUOKA, 810-0041",The general public,Le grand public,Global Affairs Canada,Affaires mondiales Canada,Bilingual,bilingue,-,-,Japan,Japon (le),Non-key service,Un service non-clé,Diplomatic mission or consular post 95835,Mission diplomatique ou consulat 95835,Active,Actif,"A diplomatic mission or consular post, or an office of the Department of Citizenship and Immigration located in a diplomatic mission or consular post","Une mission diplomatique ou un poste consulaire, ou un bureau du ministère de la Citoyenneté et de l’Immigration situé dans une mission diplomatique ou un poste consulaire"
96600,,,,,-,,-,,,,OCC,False,1,0.0,0.0,,96600,905,1,5722981,,5-1-a,,0,0,9055722981,-,135 HUNTER ST EAST,135 RUE HUNTER EST,The general public,Le grand public,Canadian Centre for Occupational Health and Safety,Centre canadien d’hygiène et de sécurité au travail,Bilingual,bilingue,Hamilton,Hamilton,ON,ON,Non-key service,Un service non-clé,Canadian Centre for Occupational Health and Safety,Centre canadien d'hygiène et de sécurité au travail,Active,Actif,A local office or facility,Bureau local
96601,,,,,-,,-,,,,BAL,False,1,0.0,0.0,,96601,604,1,666-9699,,5-1-a,,0,0,604666-9699,-,350 GEORGIA ST WEST,350 RUE GEORGIA OUEST,The general public,Le grand public,Library and Archives Canada,Bibliothèque et Archives Canada,Bilingual,bilingue,Vancouver,Vancouver,BC,BC,Non-key service,Un service non-clé,Service Desk at Vancouver Public Library,Point de service à la bibliothèque publique de Vancouver,Active,Actif,A local office or facility,Bureau local
96602,,,,,-,,-,,201.0,EDC-NONKEYSRVC-LCLPUB-MONTREAL-201,EDC,False,3,0.0,0.0,,96602,800,1,229-0575,,5-1-b,,0,0,800229-0575,-,2550 DANIEL-JOHNSON,2550 DANIEL-JOHNSON,The general public,Le grand public,Export Development Canada,Exportation et développement Canada,French,français,Laval,Laval,QC,QC,Non-key service,Un service non-clé,Export Development Canada,Exportation et développement Canada,Active,Actif,A local office or facility,Bureau local
96603,,,,,-,,-,,,,BSF,False,2,0.0,0.0,,96603,999,9,9999999,,5-1-h-i,,45,2765,9999999999,-,NELWAY,NELWAY,The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,English,anglais,Salmo,Salmo,BC,BC,Non-key service,Un service non-clé,Nelway,Nelway,Active,Actif,Located at a place of entry into Canada (other than an airport or ferry terminal),Situé à un lieu d'entrée au Canada (autre qu'un aéroport ou une gare de traversier)
96604,,,,,-,,-,,,,FCC,False,1,0.0,0.0,,96604,581,1,316-1027,,5-1-a,,0,0,581316-1027,-,470-1035 WILFRED-PELLETIER AVE,470-1035 AV WILFRED-PELLETIER,The general public,Le grand public,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,Quebec,Québec,QC,QC,Non-key service,Un service non-clé,Local Office,Bureau local,Active,Actif,A local office or facility,Bureau local
96605,,,,,-,,-,,,,AGR,False,1,0.0,0.0,,96605,204,1,259-4189,,5-1-a,,0,0,204259-4189,-,"303 MAIN STREET, OFFICE 402","303 RUE MAIN, PIÈCE  402",The general public,Le grand public,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,Bilingual,bilingue,Winnipeg,Winnipeg,MB,MB,Non-key service,Un service non-clé,Local Office,Bureau local,Active,Actif,A local office or facility,Bureau local
96606,,,,,-,,-,,,,BSF,False,1,,,,96606,999,9,9999999,,7-5,,0,0,9999999999,-,Yellowknife Airport,Aéroport de Yellowknife,The travelling public,Le public voyageur,Canada Border Services Agency,Agence des services frontaliers du Canada,Bilingual,bilingue,Yellowknife,Yellowknife,NT,NT,Non-key service,Un service non-clé,Yellowknife Airport             ,Aéroport de Yellowknife               ,Active,Actif,At an airport,Dans un aéroport
96607,,,,,-,,-,,,,BSF,False,2,5.0,0.0,,96607,999,9,9999999,,7-1,,0,0,9999999999,-,Inuvik Mike Zubko Airport,Aéroport Mike Zubko de Inuvik,The travelling public,Le public voyageur,Canada Border Services Agency,Agence des services frontaliers du Canada,English,anglais,Inuvik,Inuvik,NT,NT,Non-key service,Un service non-clé,Inuvik Mike Zubko Airport,Aéroport Inuvik Mike Zubko,Active,Actif,At an airport,Dans un aéroport
96608,,,,,-,,-,,,,BSF,False,2,8653.0,89.0,,96608,999,9,9999999,,7-1,,0,0,9999999999,-,VANCOUVER Station,Gare de VANCOUVER,The travelling public,Le public voyageur,Canada Border Services Agency,Agence des services frontaliers du Canada,English,anglais,Vancouver,Vancouver,BC,BC,Non-key service,Un service non-clé,Pacific Central Rail Station,Gare centrale du Pacifique,Active,Actif,At a railway station,Dans une gare ferroviaire
96609,,,,,-,,-,,,,FCC,False,2,895.0,0.0,,96609,604,1,576-3577,,6-1-a,,0,0,604576-3577,-,500-666 BURRARD STREET,500-666 RUE BURRARD,An identifiable restricted clientele,Une clientèle restreinte identifiable,Farm Credit Canada,Financement agricole Canada,English,anglais,Vancouver,Vancouver,BC,BC,Non-key service,Un service non-clé,Local office,Bureau local,Active,Actif,An identifiable restricted clientele,Une clientèle restreinte identifiable
96615,,,,,-,,-,,,,BSF,False,2,0.0,0.0,,96615,800,1,461-9999,,5-1-h-i,,175,8545,800461-9999,-,"2W2V+3V HIGHWAY 93 SOUTH, GENERAL DELIVERY","2W2V+3V AUTOROUTE 93 SUD, LIVRAISON GÉNÉRALE",The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,English,anglais,BAYNES LAKE  ,BAYNES LAKE  ,BC,BC,Non-key service,Un service non-clé,Roosville (824),Roosville (824),Active,Actif,A local office or facility,Bureau local
96617,,,,,-,,-,,,,BSF,False,1,0.0,0.0,,96617,800,1,461-9999,,5-1-a,,0,0,800461-9999,-,999 CANADA PLACE,999 PLACE CANADA,The general public,Le grand public,Canada Border Services Agency,Agence des services frontaliers du Canada,Bilingual,bilingue,Vancouver,Vancouver,BC,BC,Non-key service,Un service non-clé,Point of Entry,Lieu d'entrée,Active,Actif,A local office or facility,Bureau local
96618,,,,,-,,-,,,,PEN,False,2,,,,96618,450,1,430-0794,,6-1-a,,0,0,450430-0794,-,"955, MICHÈLE-BOHEC BLVD ","955, MICHÈLE-BOHEC BOULEVARD",An identifiable restricted clientele,Une clientèle restreinte identifiable,Correctional Service Canada,Service correctionnel Canada,English,anglais,Blainville,Blainville,QC,QC,Non-key service,Un service non-clé,Laurentides Parole Office,Bureau de libération conditionnelle des Laurentides,Active,Actif,An identifiable restricted clientele,Une clientèle restreinte identifiable
96619,,,,,-,,-,,,,PEN,False,2,,,,96619,418,1,776-7070,,6-1-a,,0,0,418776-7070,-,PO BOX 7070,PO BOX 7070,An identifiable restricted clientele,Une clientèle restreinte identifiable,Correctional Service Canada,Service correctionnel Canada,English,anglais,Port-Cartier,Port-Cartier,QC,QC,Non-key service,Un service non-clé,Port-Cartier,Port-Cartier,Active,Actif,An identifiable restricted clientele,Une clientèle restreinte identifiable
96623,,,,,-,,-,,,,CAP,False,1,0.0,0.0,,96623,902,1,672-6350,,9-a,,0,0,902672-6350,-,16 COTTAGE CRESCENT,"16, CROISSANT COTTAGE",The general public,Le grand public,Parks Canada,Parcs Canada,Bilingual,bilingue,York,York,PE,PE,Non-key service,Un service non-clé,"Prince Edward Island National Park (Dalvay-by-the-Sea National Historic Site) - For in-person services by Parks Canada, see 86035","Parc national de l'Île-du-Prince-Édouard (Lieu historique national Dalvay-by-the-Sea) - Pour les services en personne par Parcs Canada, voir 86035",Active,Actif,At a national historic site,Dans un lieu historique national
96625,,,,,-,,-,,,,CLC,False,1,0.0,0.0,,96625,416,1,634-2559,,5-1-a,,0,0,416634-2559,-,70 CANUCK,70 CANUCK,The general public,Le grand public,Canada Lands Company Limited,Société immobilière du Canada limitée,Bilingual,bilingue,Toronto,Toronto,ON,ON,Non-key service,Un service non-clé,Downsview Park,Parc Downsview,Active,Actif,A local office or facility,Bureau local
96626,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,96626,905,1,697-6000,,5-1-a,,0,0,905697-6000,-,415 BASELINE RD W,415 RTE BASELINE O,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Bowmanville,Bowmanville,ON,ON,Key service,Un service-clé,Toronto East Detachment (Bowmanville),Détachement de Toronto Est (Bowmanville),Active,Actif,A local office or facility,Bureau local
96627,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,96627,519,1,337-7543,,5-1-l,,0,0,519337-7543,-,105 CHRISTINA ST S,105 RUE CHRISTINA S,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Sarnia,Sarnia,ON,ON,Key service,Un service-clé,Sarnia Detachment,Détachement de Sarnia,Active,Actif,A local office or facility,Bureau local
96629,,,,,-,,-,,,,RCM,False,1,0.0,0.0,,96629,705,1,671-0645,,5-1-a,,0,0,705671-0645,-,1310 RUE SPARKS,1310 RUE SPARKS,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,Bilingual,bilingue,Sudbury,Sudbury,ON,ON,Key service,Un service-clé,Sudbury Detachment,Détachement de Sudbury,Active,Actif,A local office or facility,Bureau local
96630,,,,,-,,-,,,,SIBC / CPIVM,False,1,0.0,0.0,,96630,613,1,9326601,,22,,0,0,6139326601,-,200 AKWESASNE INTERNATIONAL ROAD,200 CH AKWESASNE INTERNATIONAL,The general public,Le grand public,"Seaway International Bridge Corporation, Ltd., The",Corporation du Pont international de la Voie maritime limitée,Bilingual,bilingue,Akwesasne,Akwesasne,ON,ON,Non-key service,Un service non-clé,"Seaway International Bridge Corporation, Ltd., The",Corporation du Pont international de la Voie maritime limitée,Active,Actif,Head Office,Siège social
